Entity,Code,Year,Gas (terawatt-hours)
Trinidad and Tobago,TTO,2000,101.57161883447368
Trinidad and Tobago,TTO,2001,116.84490254733673
Trinidad and Tobago,TTO,2002,125.64451680686258
Trinidad and Tobago,TTO,2003,139.76089611018665
Trinidad and Tobago,TTO,2004,153.82006860458995
Trinidad and Tobago,TTO,2005,170.712498835421
Trinidad and Tobago,TTO,2006,221.7835624266876
Trinidad and Tobago,TTO,2007,229.55918748426166
Trinidad and Tobago,TTO,2008,223.07328557795654
Trinidad and Tobago,TTO,2009,231.95332183955375
Trinidad and Tobago,TTO,2010,242.58030519677715
Trinidad and Tobago,TTO,2011,243.8316899462819
Trinidad and Tobago,TTO,2012,232.54620251398515
Trinidad and Tobago,TTO,2013,234.63538395251462
Trinidad and Tobago,TTO,2014,230.172232764488
Trinidad and Tobago,TTO,2015,225.2561200786967
Trinidad and Tobago,TTO,2016,200.01257838880952
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0.37216000000000005
Turkey,TUR,1983,0.4070500000000001
Turkey,TUR,1984,0.39542000000000005
Turkey,TUR,1985,0.51172
Turkey,TUR,1986,4.37288
Turkey,TUR,1987,5.463774000000001
Turkey,TUR,1988,12.413862
Turkey,TUR,1989,33.002451
Turkey,TUR,1990,35.30519100000001
Turkey,TUR,1991,43.249644
Turkey,TUR,1992,47.321307000000004
Turkey,TUR,1993,51.832584000000004
Turkey,TUR,1994,54.96221700000001
Turkey,TUR,1995,71.102331
Turkey,TUR,1996,82.75210200000001
Turkey,TUR,1997,101.74970700000002
Turkey,TUR,1998,107.50655700000003
Turkey,TUR,1999,129.602394
Turkey,TUR,2000,152.46232200000003
Turkey,TUR,2001,167.75460900000002
Turkey,TUR,2002,181.89552600000002
Turkey,TUR,2003,219.158046
Turkey,TUR,2004,231.40443600000003
Turkey,TUR,2005,281.195955
Turkey,TUR,2006,319.170231
Turkey,TUR,2007,377.44996679010006
Turkey,TUR,2008,392.51250000000005
Turkey,TUR,2009,373.67190000000005
Turkey,TUR,2010,408.213
Turkey,TUR,2011,427.8507499999993
Turkey,TUR,2012,433.3557499999993
Turkey,TUR,2013,439.66474999999934
Turkey,TUR,2014,466.55124999999924
Turkey,TUR,2015,456.2617499999993
Turkey,TUR,2016,440.77925440544834
Turkmenistan,TKM,1985,87.71156963739611
Turkmenistan,TKM,1986,142.0828140584719
Turkmenistan,TKM,1987,141.13506878998325
Turkmenistan,TKM,1988,143.03055932696057
Turkmenistan,TKM,1989,147.76928576412786
Turkmenistan,TKM,1990,99.55838566400749
Turkmenistan,TKM,1991,97.56135101818465
Turkmenistan,TKM,1992,94.72939778623044
Turkmenistan,TKM,1993,94.72939778623044
Turkmenistan,TKM,1994,103.24782272384059
Turkmenistan,TKM,1995,81.46096381899648
Turkmenistan,TKM,1996,101.35233209213929
Turkmenistan,TKM,1997,102.30007745535192
Turkmenistan,TKM,1998,104.19556799232923
Turkmenistan,TKM,1999,114.62076613515242
Turkmenistan,TKM,2000,127.87791741520584
Turkmenistan,TKM,2001,130.72115331539578
Turkmenistan,TKM,2002,134.5121344840744
Turkmenistan,TKM,2003,148.71703103261652
Turkmenistan,TKM,2004,157.24673863846238
Turkmenistan,TKM,2005,168.60868819496002
Turkmenistan,TKM,2006,192.28968372796004
Turkmenistan,TKM,2007,222.60135801020002
Turkmenistan,TKM,2008,224.067458314511
Turkmenistan,TKM,2009,205.70709991782277
Turkmenistan,TKM,2010,236.79432695659057
Turkmenistan,TKM,2011,246.44186318235256
Turkmenistan,TKM,2012,275.45001107632135
Turkmenistan,TKM,2013,239.36514263515258
Turkmenistan,TKM,2014,267.6465108823333
Turkmenistan,TKM,2015,307.89244131438187
Turkmenistan,TKM,2016,308.816118638325
USSR,OWID_USS,1965,1216.7582717441624
USSR,OWID_USS,1966,1357.3743371322341
USSR,OWID_USS,1967,1494.4250751899622
USSR,OWID_USS,1968,1613.6040444074424
USSR,OWID_USS,1969,1724.4338296580881
USSR,OWID_USS,1970,1894.8474577570985
USSR,OWID_USS,1971,2071.2183424519376
USSR,OWID_USS,1972,2178.482800372239
USSR,OWID_USS,1973,2369.14884305623
USSR,OWID_USS,1974,2512.1568367625473
USSR,OWID_USS,1975,2740.9696270715503
USSR,OWID_USS,1976,3016.267067346129
USSR,OWID_USS,1977,3231.9693812515907
USSR,OWID_USS,1978,3446.475730997932
USSR,OWID_USS,1979,3658.6014340522984
USSR,OWID_USS,1980,3770.7738588121983
USSR,OWID_USS,1981,3993.042693019323
USSR,OWID_USS,1982,4310.45838468464
USSR,OWID_USS,1983,4621.894255554344
USSR,OWID_USS,1984,5043.178317359533
Ukraine,UKR,1985,911.9114875545557
Ukraine,UKR,1986,962.3902070959483
Ukraine,UKR,1987,983.2293202397392
Ukraine,UKR,1988,1041.966962496804
Ukraine,UKR,1989,1053.3286229557082
Ukraine,UKR,1990,1297.9033200189874
Ukraine,UKR,1991,1233.3099662221787
Ukraine,UKR,1992,1051.433132608179
Ukraine,UKR,1993,943.4465836366192
Ukraine,UKR,1994,825.9938643642364
Ukraine,UKR,1995,773.8904389865919
Ukraine,UKR,1996,837.36000204688
Ukraine,UKR,1997,754.0028977707202
Ukraine,UKR,1998,698.11574831284
Ukraine,UKR,1999,741.6887800935599
Ukraine,UKR,2000,742.6360199148801
Ukraine,UKR,2001,719.9022642032
Ukraine,UKR,2002,708.5353863473599
Ukraine,UKR,2003,722.74398366716
Ukraine,UKR,2004,717.0605447392401
Ukraine,UKR,2005,722.74398366716
Ukraine,UKR,2006,700.9574677768
Ukraine,UKR,2007,661.17339528136
Ukraine,UKR,2008,628.02000153516
Ukraine,UKR,2009,489.51459486174974
Ukraine,UKR,2010,546.0837569909799
Ukraine,UKR,2011,561.760576033826
Ukraine,UKR,2012,518.8411397298167
Ukraine,UKR,2013,452.8554665368443
Ukraine,UKR,2014,385.1666561451384
Ukraine,UKR,2015,301.35771847420875
Ukraine,UKR,2016,303.2360950398863
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,4.756670000000001
United Arab Emirates,ARE,1968,6.280200000000001
United Arab Emirates,ARE,1969,6.175530000000001
United Arab Emirates,ARE,1970,8.79228
United Arab Emirates,ARE,1971,13.921110000000002
United Arab Emirates,ARE,1972,14.444460000000001
United Arab Emirates,ARE,1973,18.10791
United Arab Emirates,ARE,1974,18.840600000000002
United Arab Emirates,ARE,1975,17.375220000000002
United Arab Emirates,ARE,1976,20.30598
United Arab Emirates,ARE,1977,35.378460000000004
United Arab Emirates,ARE,1978,41.97267
United Arab Emirates,ARE,1979,45.636120000000005
United Arab Emirates,ARE,1980,51.497640000000004
United Arab Emirates,ARE,1981,65.00007000000001
United Arab Emirates,ARE,1982,68.24484000000001
United Arab Emirates,ARE,1983,62.278650000000006
United Arab Emirates,ARE,1984,85.62006000000001
United Arab Emirates,ARE,1985,105.92604000000001
United Arab Emirates,ARE,1986,128.63943
United Arab Emirates,ARE,1987,146.74734
United Arab Emirates,ARE,1988,148.42206000000002
United Arab Emirates,ARE,1989,180.76509000000001
United Arab Emirates,ARE,1990,176.99697000000003
United Arab Emirates,ARE,1991,213.10812000000004
United Arab Emirates,ARE,1992,196.25625000000002
United Arab Emirates,ARE,1993,205.57188000000005
United Arab Emirates,ARE,1994,237.70557000000002
United Arab Emirates,ARE,1995,259.47693000000004
United Arab Emirates,ARE,1996,284.17905
United Arab Emirates,ARE,1997,303.54300000000006
United Arab Emirates,ARE,1998,318.09213
United Arab Emirates,ARE,1999,328.87314000000003
United Arab Emirates,ARE,2000,328.97781000000003
United Arab Emirates,ARE,2001,396.28062
United Arab Emirates,ARE,2002,381.41748
United Arab Emirates,ARE,2003,396.48996
United Arab Emirates,ARE,2004,420.87807000000004
United Arab Emirates,ARE,2005,440.13735
United Arab Emirates,ARE,2006,453.84912
United Arab Emirates,ARE,2007,514.6353851400002
United Arab Emirates,ARE,2008,622.35295686
United Arab Emirates,ARE,2009,618.23011023
United Arab Emirates,ARE,2010,636.30389781
United Arab Emirates,ARE,2011,661.6877115662055
United Arab Emirates,ARE,2012,686.32119
United Arab Emirates,ARE,2013,700.4178234342312
United Arab Emirates,ARE,2014,690.0829564648783
United Arab Emirates,ARE,2015,772.1611309378055
United Arab Emirates,ARE,2016,802.0913513894728
United Kingdom,GBR,1965,8.594570000000001
United Kingdom,GBR,1966,8.38523
United Kingdom,GBR,1967,14.107190000000001
United Kingdom,GBR,1968,31.854570000000002
United Kingdom,GBR,1969,62.06931
United Kingdom,GBR,1970,118.2771
United Kingdom,GBR,1971,190.70874
United Kingdom,GBR,1972,270.6301
United Kingdom,GBR,1973,292.80851
United Kingdom,GBR,1974,350.22582000000006
United Kingdom,GBR,1975,366.9730200000001
United Kingdom,GBR,1976,389.24447000000004
United Kingdom,GBR,1977,413.71399
United Kingdom,GBR,1978,429.13537
United Kingdom,GBR,1979,470.16601
United Kingdom,GBR,1980,468.7704100000001
United Kingdom,GBR,1981,475.12039000000004
United Kingdom,GBR,1982,472.74787000000003
United Kingdom,GBR,1983,492.78636000000006
United Kingdom,GBR,1984,504.17213000000004
United Kingdom,GBR,1985,542.22549
United Kingdom,GBR,1986,551.2503700000001
United Kingdom,GBR,1987,566.1600300000001
United Kingdom,GBR,1988,539.2831
United Kingdom,GBR,1989,527.0250800000001
United Kingdom,GBR,1990,548.73829
United Kingdom,GBR,1991,592.7694700000001
United Kingdom,GBR,1992,589.9201200000001
United Kingdom,GBR,1993,672.27215
United Kingdom,GBR,1994,692.2524900000001
United Kingdom,GBR,1995,738.08632
United Kingdom,GBR,1996,859.8407900000001
United Kingdom,GBR,1997,884.18238
United Kingdom,GBR,1998,919.1437160940001
United Kingdom,GBR,1999,978.62011992
United Kingdom,GBR,2000,1013.160236022
United Kingdom,GBR,2001,1008.056317482
United Kingdom,GBR,2002,994.897749366
United Kingdom,GBR,2003,997.4478203425065
United Kingdom,GBR,2004,1019.333519948047
United Kingdom,GBR,2005,993.3631921584011
United Kingdom,GBR,2006,942.0933205407766
United Kingdom,GBR,2007,952.5312680456963
United Kingdom,GBR,2008,981.5973228978063
United Kingdom,GBR,2009,910.2635997609403
United Kingdom,GBR,2010,986.162784287108
United Kingdom,GBR,2011,817.2799157222679
United Kingdom,GBR,2012,773.3497562152476
United Kingdom,GBR,2013,764.5236553987182
United Kingdom,GBR,2014,697.8876064452294
United Kingdom,GBR,2015,713.2398579115851
United Kingdom,GBR,2016,802.7634874254917
United States,USA,1965,4621.340112879202
United States,USA,1966,4980.840137171995
United States,USA,1967,5259.09822317342
United States,USA,1968,5629.794441560001
United States,USA,1969,6060.1188998838215
United States,USA,1970,6387.398104579741
United States,USA,1971,6585.029115395021
United States,USA,1972,6652.182834272141
United States,USA,1973,6597.732867073775
United States,USA,1974,6369.163515664698
United States,USA,1975,5846.147418480022
United States,USA,1976,5962.655770929492
United States,USA,1977,5841.05677399113
United States,USA,1978,5861.538631872255
United States,USA,1979,6056.553104173036
United States,USA,1980,5930.427624555865
United States,USA,1981,5787.3652747223705
United States,USA,1982,5379.677625858652
United States,USA,1983,5046.928835780109
United States,USA,1984,5390.635846243461
United States,USA,1985,5188.378415514446
United States,USA,1986,4862.448803096668
United States,USA,1987,5169.715356694808
United States,USA,1988,5406.690279467495
United States,USA,1989,5744.689144697105
United States,USA,1990,5745.121131454538
United States,USA,1991,5871.0804397749225
United States,USA,1992,6070.566297393321
United States,USA,1993,6221.577027720955
United States,USA,1994,6367.867848463466
United States,USA,1995,6644.254968752912
United States,USA,1996,6765.442200837681
United States,USA,1997,6805.9062304252875
United States,USA,1998,6690.878766093398
United States,USA,1999,6714.031673708074
United States,USA,2000,6982.118435148101
United States,USA,2001,6673.977943618707
United States,USA,2002,6890.124598505326
United States,USA,2003,6691.000683658591
United States,USA,2004,6718.0860188928345
United States,USA,2005,6613.255376305447
United States,USA,2006,6517.5307449393795
United States,USA,2007,6934.870103357078
United States,USA,2008,6987.6797517756895
United States,USA,2009,6862.534594888244
United States,USA,2010,7202.149453998782
United States,USA,2011,7313.453450384135
United States,USA,2012,7645.808646015437
United States,USA,2013,7855.809307489474
United States,USA,2014,8025.1161716568895
United States,USA,2015,8263.434239144175
United States,USA,2016,8330.805416755364
Uzbekistan,UZB,1985,334.09149577809796
Uzbekistan,UZB,1986,322.06415685132225
Uzbekistan,UZB,1987,337.216798763077
Uzbekistan,UZB,1988,332.47807232590964
Uzbekistan,UZB,1989,351.42169531161903
Uzbekistan,UZB,1990,374.06603802539723
Uzbekistan,UZB,1991,376.99953536619694
Uzbekistan,UZB,1992,378.89502590317426
Uzbekistan,UZB,1993,412.99129080063835
Uzbekistan,UZB,1994,419.62550786950686
Uzbekistan,UZB,1995,430.05070601233
Uzbekistan,UZB,1996,439.51687612370483
Uzbekistan,UZB,1997,461.30373500960417
Uzbekistan,UZB,1998,477.4041221898476
Uzbekistan,UZB,1999,500.1387263442355
Uzbekistan,UZB,2000,478.3518674583362
Uzbekistan,UZB,2001,519.0823494246689
Uzbekistan,UZB,2002,532.3507833729581
Uzbekistan,UZB,2003,479.2996127268249
Uzbekistan,UZB,2004,454.6695180354596
Uzbekistan,UZB,2005,447.09719566304
Uzbekistan,UZB,2006,438.57203727116007
Uzbekistan,UZB,2007,480.25058940924004
Uzbekistan,UZB,2008,509.91814061298237
Uzbekistan,UZB,2009,417.3870186673382
Uzbekistan,UZB,2010,427.46091416707645
Uzbekistan,UZB,2011,498.6744053926633
Uzbekistan,UZB,2012,493.9016901886357
Uzbekistan,UZB,2013,490.23456000583917
Uzbekistan,UZB,2014,510.43611078517813
Uzbekistan,UZB,2015,525.8160264853282
Uzbekistan,UZB,2016,537.6153381196589
Venezuela,VEN,1965,70.89648000000001
Venezuela,VEN,1966,74.33896000000001
Venezuela,VEN,1967,81.45652000000001
Venezuela,VEN,1968,84.0849
Venezuela,VEN,1969,86.52720000000001
Venezuela,VEN,1970,80.70057
Venezuela,VEN,1971,78.21175000000001
Venezuela,VEN,1972,77.73492
Venezuela,VEN,1973,95.76142
Venezuela,VEN,1974,101.20426
Venezuela,VEN,1975,98.43632000000001
Venezuela,VEN,1976,122.02196000000002
Venezuela,VEN,1977,133.19839
Venezuela,VEN,1978,134.40791000000002
Venezuela,VEN,1979,150.53872
Venezuela,VEN,1980,154.96975000000003
Venezuela,VEN,1981,155.80711000000002
Venezuela,VEN,1982,166.25085
Venezuela,VEN,1983,163.70388000000003
Venezuela,VEN,1984,181.0791
Venezuela,VEN,1985,181.34659000000002
Venezuela,VEN,1986,199.65221000000003
Venezuela,VEN,1987,194.54664000000002
Venezuela,VEN,1988,199.16375000000002
Venezuela,VEN,1989,204.50192
Venezuela,VEN,1990,229.91347000000005
Venezuela,VEN,1991,229.25056
Venezuela,VEN,1992,226.26165000000003
Venezuela,VEN,1993,244.18348
Venezuela,VEN,1994,258.27904000000007
Venezuela,VEN,1995,287.85413000000005
Venezuela,VEN,1996,311.19554
Venezuela,VEN,1997,322.69761
Venezuela,VEN,1998,338.45626000000004
Venezuela,VEN,1999,286.90047000000004
Venezuela,VEN,2000,292.28516
Venezuela,VEN,2001,309.75342
Venezuela,VEN,2002,297.42562000000004
Venezuela,VEN,2003,264.019608
Venezuela,VEN,2004,297.31513500000005
Venezuela,VEN,2005,286.99467300000003
Venezuela,VEN,2006,329.52209400000004
Venezuela,VEN,2007,379.31017250234146
Venezuela,VEN,2008,358.9853082586677
Venezuela,VEN,2009,337.81142764282373
Venezuela,VEN,2010,337.25884807640364
Venezuela,VEN,2011,311.0772334899906
Venezuela,VEN,2012,328.7129727169743
Venezuela,VEN,2013,319.3792764023878
Venezuela,VEN,2014,321.6069627364785
Venezuela,VEN,2015,361.3327409876493
Venezuela,VEN,2016,372.2853198221187
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0.10467000000000001
Vietnam,VNM,1982,0.19771000000000002
Vietnam,VNM,1983,0.6861700000000001
Vietnam,VNM,1984,0.59313
Vietnam,VNM,1985,0.37216000000000005
Vietnam,VNM,1986,0.38379
Vietnam,VNM,1987,0.38379
Vietnam,VNM,1988,0.29075
Vietnam,VNM,1989,0.3489
Vietnam,VNM,1990,0.41868000000000005
Vietnam,VNM,1991,0.7559500000000001
Vietnam,VNM,1992,2.19807
Vietnam,VNM,1993,2.61675
Vietnam,VNM,1994,2.61675
Vietnam,VNM,1995,1.5235300000000003
Vietnam,VNM,1996,3.0005400000000004
Vietnam,VNM,1997,5.559140000000001
Vietnam,VNM,1998,9.420300000000001
Vietnam,VNM,1999,13.6071
Vietnam,VNM,2000,16.7472
Vietnam,VNM,2001,20.934
Vietnam,VNM,2002,25.120800000000003
Vietnam,VNM,2003,24.841680000000004
Vietnam,VNM,2004,43.54272
Vietnam,VNM,2005,67.40748
Vietnam,VNM,2006,73.269
Vietnam,VNM,2007,74.10321990000001
Vietnam,VNM,2008,78.49203299999999
Vietnam,VNM,2009,83.84485680000002
Vietnam,VNM,2010,98.410734
Vietnam,VNM,2011,88.76016000000001
Vietnam,VNM,2012,97.91878500000001
Vietnam,VNM,2013,102.06371700000001
Vietnam,VNM,2014,106.86807000000003
Vietnam,VNM,2015,111.57822000000002
Vietnam,VNM,2016,112.0994766
World,OWID_WRL,1965,6823.934577383653
World,OWID_WRL,1966,7426.217421470444
World,OWID_WRL,1967,7961.256227436645
World,OWID_WRL,1968,8668.15100132083
World,OWID_WRL,1969,9510.132872282971
World,OWID_WRL,1970,10350.976204441933
World,OWID_WRL,1971,11048.310531324314
World,OWID_WRL,1972,11634.668414416768
World,OWID_WRL,1973,12153.543374263449
World,OWID_WRL,1974,12408.647567977578
World,OWID_WRL,1975,12377.593926791546
World,OWID_WRL,1976,13084.991755712652
World,OWID_WRL,1977,13487.865478911237
World,OWID_WRL,1978,14034.262724841885
World,OWID_WRL,1979,14902.187843697837
World,OWID_WRL,1980,15019.78523509888
World,OWID_WRL,1981,15173.09253099268
World,OWID_WRL,1982,15217.611196595748
World,OWID_WRL,1983,15422.60600892831
World,OWID_WRL,1984,16685.70859098685
World,OWID_WRL,1985,17238.256738977125
World,OWID_WRL,1986,17388.788603651086
World,OWID_WRL,1987,18287.857201817773
World,OWID_WRL,1988,19135.61250983542
World,OWID_WRL,1989,20010.269238988614
World,OWID_WRL,1990,20555.370888773832
World,OWID_WRL,1991,21111.110637328562
World,OWID_WRL,1992,21212.907410006268
World,OWID_WRL,1993,21421.02259345703
World,OWID_WRL,1994,21573.29342073801
World,OWID_WRL,1995,22325.390322349496
World,OWID_WRL,1996,23405.25293485068
World,OWID_WRL,1997,23390.79647975287
World,OWID_WRL,1998,23795.44616179068
World,OWID_WRL,1999,24393.927074776253
World,OWID_WRL,2000,25373.438145448235
World,OWID_WRL,2001,25801.53362325235
World,OWID_WRL,2002,26518.271894823658
World,OWID_WRL,2003,27262.35127302483
World,OWID_WRL,2004,28238.524845712876
World,OWID_WRL,2005,29065.62279954915
World,OWID_WRL,2006,29923.817145242032
World,OWID_WRL,2007,31146.165289180033
World,OWID_WRL,2008,31959.426111344088
World,OWID_WRL,2009,31116.355146835598
World,OWID_WRL,2010,33427.49678138684
World,OWID_WRL,2011,34033.085093218724
World,OWID_WRL,2012,35012.27318628493
World,OWID_WRL,2013,35522.2638013338
World,OWID_WRL,2014,35738.830552723135
World,OWID_WRL,2015,36596.6588152934
World,OWID_WRL,2016,37264.17119495452
